id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2688,24940,,2007.12,Rechazado,fecha_siniestro_invalida
2689,12784,,5106.27,Rechazado,fecha_siniestro_invalida
2690,7119,,14691.01,Cerrado,fecha_siniestro_invalida
2691,4210,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2693,11461,,6.79823,,"fecha_siniestro_invalida,estado_vacio"
2694,19317,2025-11-06,3.93038,,estado_vacio
2695,20942,,3266.72,Abierto,fecha_siniestro_invalida
2696,9958,,9380.27,Cerrado,fecha_siniestro_invalida
2697,17948,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2698,19171,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2699,21376,,14533.7,Abierto,fecha_siniestro_invalida
2700,1817,,10.0071,Cerrado,fecha_siniestro_invalida
2701,9991,,2.23289,Cerrado,fecha_siniestro_invalida
2702,15743,,2937.96,Abierto,fecha_siniestro_invalida
2703,16149,,9043.86,Cerrado,fecha_siniestro_invalida
2704,13229,,13775.35,,"fecha_siniestro_invalida,estado_vacio"
2705,473,,5529.99,,"fecha_siniestro_invalida,estado_vacio"
2707,1634,,13069.67,Abierto,fecha_siniestro_invalida
2708,5201,,7824.91,Abierto,fecha_siniestro_invalida
2709,22974,,5.81214,,"fecha_siniestro_invalida,estado_vacio"
2710,24535,,13.0055,Cerrado,fecha_siniestro_invalida
2711,11326,2025-08-26,,,"monto_siniestro_invalido,estado_vacio"
2712,7146,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2713,20217,,9352.75,Cerrado,fecha_siniestro_invalida
2714,4219,,3662.93,Rechazado,fecha_siniestro_invalida
2715,21859,,6946.34,,"fecha_siniestro_invalida,estado_vacio"
2717,3923,,13272.4,Abierto,fecha_siniestro_invalida
2718,3050,,13921.16,Cerrado,fecha_siniestro_invalida
2719,9902,,4313.86,Cerrado,fecha_siniestro_invalida
2720,21872,,1.48952,Cerrado,fecha_siniestro_invalida
2721,25827,,3974.66,,"fecha_siniestro_invalida,estado_vacio"
2722,16924,,11.13556,Abierto,fecha_siniestro_invalida
2723,17702,2025-03-01,12358.03,,estado_vacio
2724,12571,,10055.25,Abierto,fecha_siniestro_invalida
2726,24773,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2727,19671,,7408.48,,"fecha_siniestro_invalida,estado_vacio"
2728,11066,,8.56045,,"fecha_siniestro_invalida,estado_vacio"
2729,11778,2025-07-26,9.38496,,estado_vacio
2730,14876,,8413.84,Abierto,fecha_siniestro_invalida
2731,11494,,8992.95,Cerrado,fecha_siniestro_invalida
2732,12528,,4193.95,Abierto,fecha_siniestro_invalida
2733,15471,,14.27852,Abierto,fecha_siniestro_invalida
2734,17927,,8800.86,Rechazado,fecha_siniestro_invalida
2735,4113,,7650.93,Abierto,fecha_siniestro_invalida
2736,14612,,12.99783,Cerrado,fecha_siniestro_invalida
2737,9817,,10734.13,Rechazado,fecha_siniestro_invalida
2738,4517,,12343.38,Abierto,fecha_siniestro_invalida
2739,18975,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2740,23124,,7.2904,,"fecha_siniestro_invalida,estado_vacio"
2741,5977,,12275.15,Cerrado,fecha_siniestro_invalida
2742,13402,,11.1387,,"fecha_siniestro_invalida,estado_vacio"
2743,14085,,3815.91,,"fecha_siniestro_invalida,estado_vacio"
2744,22370,,1.54816,Cerrado,fecha_siniestro_invalida
2745,2682,,4396.36,Abierto,fecha_siniestro_invalida
2746,9815,,2.70974,,"fecha_siniestro_invalida,estado_vacio"
2747,22399,,8.61337,,"fecha_siniestro_invalida,estado_vacio"
2748,21786,2025-07-22,,,"monto_siniestro_invalido,estado_vacio"
2749,1994,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2750,9083,,2571.48,,"fecha_siniestro_invalida,estado_vacio"
2752,15101,,7449.26,,"fecha_siniestro_invalida,estado_vacio"
2753,6339,,10976.53,,"fecha_siniestro_invalida,estado_vacio"
2755,15788,,4342.47,,"fecha_siniestro_invalida,estado_vacio"
2756,7666,,11178.38,,"fecha_siniestro_invalida,estado_vacio"
2757,8196,,3554.3,Abierto,fecha_siniestro_invalida
2758,10497,,5.8619,,"fecha_siniestro_invalida,estado_vacio"
2759,9301,,4910.89,Cerrado,fecha_siniestro_invalida
2760,9586,2025-01-09,,,"monto_siniestro_invalido,estado_vacio"
2761,10655,2025-02-10,681.11,,estado_vacio
2762,9000,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2763,881,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2764,21123,,12.68524,Rechazado,fecha_siniestro_invalida
2765,237,,8.54034,Abierto,fecha_siniestro_invalida
2766,3047,2025-12-12,2893.28,,estado_vacio
2767,18246,,6.78897,,"fecha_siniestro_invalida,estado_vacio"
2768,9937,,8202.64,Cerrado,fecha_siniestro_invalida
2769,10769,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2770,13644,,7093.73,Abierto,fecha_siniestro_invalida
2772,11406,,2474.26,Cerrado,fecha_siniestro_invalida
2773,2141,,8.37444,Abierto,fecha_siniestro_invalida
2774,16350,,12.77751,Cerrado,fecha_siniestro_invalida
2775,25602,2025-10-22,,Abierto,monto_siniestro_invalido
2776,5411,,8498.8,Cerrado,fecha_siniestro_invalida
2777,18263,,11.33692,Rechazado,fecha_siniestro_invalida
2778,11617,,7183.61,Cerrado,fecha_siniestro_invalida
2779,14454,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2780,24872,,11855.37,,"fecha_siniestro_invalida,estado_vacio"
2781,704,,4044.31,,"fecha_siniestro_invalida,estado_vacio"
2782,14875,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2783,14873,,2648.03,,"fecha_siniestro_invalida,estado_vacio"
2784,2412,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2785,14123,,1191.37,Abierto,fecha_siniestro_invalida
2786,19226,2025-08-04,9.41366,,estado_vacio
2787,24995,,11494.35,Abierto,fecha_siniestro_invalida
2788,21999,,3.1583,,"fecha_siniestro_invalida,estado_vacio"
2789,20510,,10545.32,Abierto,fecha_siniestro_invalida
2790,18444,,5291.0,Abierto,fecha_siniestro_invalida
2791,11226,2025-08-27,13.59035,,estado_vacio
2792,15690,,3504.74,,"fecha_siniestro_invalida,estado_vacio"
2793,6672,,11673.0,Cerrado,fecha_siniestro_invalida
2794,25862,2025-07-24,76889.0,,estado_vacio
2795,23341,2025-04-05,58363.0,,estado_vacio
2796,15113,,10901.92,,"fecha_siniestro_invalida,estado_vacio"
2797,15729,,14566.29,Abierto,fecha_siniestro_invalida
2798,10823,2025-05-21,,,"monto_siniestro_invalido,estado_vacio"
2799,21633,,3559.12,Abierto,fecha_siniestro_invalida
2800,11769,,5208.55,,"fecha_siniestro_invalida,estado_vacio"
2801,2395,,4172.19,,"fecha_siniestro_invalida,estado_vacio"
2802,13729,,11378.35,Abierto,fecha_siniestro_invalida
2803,17397,,14974.86,,"fecha_siniestro_invalida,estado_vacio"
2804,16275,,7.8334,Abierto,fecha_siniestro_invalida
2805,2718,2025-09-21,12803.79,,estado_vacio
2807,2759,,13770.32,,"fecha_siniestro_invalida,estado_vacio"
2808,18360,,4.07864,Abierto,fecha_siniestro_invalida
2809,21370,,4490.69,,"fecha_siniestro_invalida,estado_vacio"
2810,7706,,12173.5,,"fecha_siniestro_invalida,estado_vacio"
2811,13532,,9758.93,Abierto,fecha_siniestro_invalida
2812,543,,10.86706,Cerrado,fecha_siniestro_invalida
2813,4551,,1107.57,Cerrado,fecha_siniestro_invalida
2814,9526,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2815,18201,,3283.44,Cerrado,fecha_siniestro_invalida
2816,23903,,5.96403,Cerrado,fecha_siniestro_invalida
2817,23212,,12828.57,,"fecha_siniestro_invalida,estado_vacio"
2818,14166,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2819,25790,,7.31047,Abierto,fecha_siniestro_invalida
2820,23995,,2007.68,Abierto,fecha_siniestro_invalida
2821,15615,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2822,14176,,298.61,Abierto,fecha_siniestro_invalida
2823,6909,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2824,821,2025-05-16,,Cerrado,monto_siniestro_invalido
2825,25802,,314.28,Abierto,fecha_siniestro_invalida
2826,5623,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2827,5429,,8687.2,Rechazado,fecha_siniestro_invalida
2828,22088,,8346.67,Abierto,fecha_siniestro_invalida
2829,16844,,6360.61,Cerrado,fecha_siniestro_invalida
2831,19553,,5951.97,,"fecha_siniestro_invalida,estado_vacio"
2832,18803,2025-06-07,,Abierto,monto_siniestro_invalido
2833,15492,,2.13029,Cerrado,fecha_siniestro_invalida
2834,20538,,1.51517,,"fecha_siniestro_invalida,estado_vacio"
2835,19275,,11383.22,Abierto,fecha_siniestro_invalida
2836,2796,,1754.75,Rechazado,fecha_siniestro_invalida
2837,22851,,13988.02,,"fecha_siniestro_invalida,estado_vacio"
2838,2989,,4393.15,,"fecha_siniestro_invalida,estado_vacio"
2839,22552,,14566.42,Cerrado,fecha_siniestro_invalida
2840,10804,,3909.96,Cerrado,fecha_siniestro_invalida
2841,5596,,12.61866,,"fecha_siniestro_invalida,estado_vacio"
2842,1771,,2.68841,Rechazado,fecha_siniestro_invalida
2844,14355,,5.31988,Rechazado,fecha_siniestro_invalida
2845,2299,,4403.56,Abierto,fecha_siniestro_invalida
2846,17957,,10.77175,Rechazado,fecha_siniestro_invalida
2849,3449,,13727.13,Cerrado,fecha_siniestro_invalida
2850,8386,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2852,1244,,1816.17,,"fecha_siniestro_invalida,estado_vacio"
2853,4458,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2854,88,,2.49699,Cerrado,fecha_siniestro_invalida
2855,18077,,5377.4,,"fecha_siniestro_invalida,estado_vacio"
2856,5605,,1844.53,Cerrado,fecha_siniestro_invalida
2857,10957,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2858,4304,,9108.2,Abierto,fecha_siniestro_invalida
2859,6903,,9188.95,Rechazado,fecha_siniestro_invalida
2861,10194,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2863,16662,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2864,149,,8.7554,,"fecha_siniestro_invalida,estado_vacio"
2865,17587,,-3183.57,,"fecha_siniestro_invalida,estado_vacio"
2866,24462,,6945.15,Abierto,fecha_siniestro_invalida
2867,20929,,8919.56,,"fecha_siniestro_invalida,estado_vacio"
2868,10233,,3.14929,Cerrado,fecha_siniestro_invalida
2869,22426,,8266.28,Abierto,fecha_siniestro_invalida
2870,19057,,5475.6,,"fecha_siniestro_invalida,estado_vacio"
2871,17340,,9846.09,Rechazado,fecha_siniestro_invalida
2872,18128,2025-01-07,12508.44,,estado_vacio
2874,3553,,8471.81,,"fecha_siniestro_invalida,estado_vacio"
2875,7102,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2876,22276,,5.56847,,"fecha_siniestro_invalida,estado_vacio"
2878,1667,,3.8222,Abierto,fecha_siniestro_invalida
2879,4472,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2880,12403,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2882,13898,2025-06-28,,,"monto_siniestro_invalido,estado_vacio"
2883,22481,2025-03-30,,Cerrado,monto_siniestro_invalido
2884,9447,,4.88583,Cerrado,fecha_siniestro_invalida
2885,25626,,13446.77,Abierto,fecha_siniestro_invalida
2886,15422,,8162.41,Cerrado,fecha_siniestro_invalida
2887,15678,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2888,19610,,12786.66,Abierto,fecha_siniestro_invalida
2889,119,,4.03421,Abierto,fecha_siniestro_invalida
2891,9020,2025-12-31,,,"monto_siniestro_invalido,estado_vacio"
2892,20091,,12359.38,,"fecha_siniestro_invalida,estado_vacio"
2893,20889,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2894,6093,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2895,21752,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2896,8317,,8447.44,,"fecha_siniestro_invalida,estado_vacio"
2897,23043,,4398.04,Abierto,fecha_siniestro_invalida
2898,2509,,5795.51,Abierto,fecha_siniestro_invalida
2899,16523,2026-02-09,2.97867,,estado_vacio
2900,15659,,9304.79,Abierto,fecha_siniestro_invalida
2901,12137,,2466.03,,"fecha_siniestro_invalida,estado_vacio"
2902,3779,,11354.33,Cerrado,fecha_siniestro_invalida
2903,9815,,3.10324,Rechazado,fecha_siniestro_invalida
2904,2061,,678.66,,"fecha_siniestro_invalida,estado_vacio"
2905,7703,,1.22076,Abierto,fecha_siniestro_invalida
2906,765,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2907,906,,10151.8,Abierto,fecha_siniestro_invalida
2908,10500,,14002.0,,"fecha_siniestro_invalida,estado_vacio"
2909,13727,,14365.5,,"fecha_siniestro_invalida,estado_vacio"
2910,24779,2025-07-13,12385.96,,estado_vacio
2911,20021,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2912,9939,,-3.369,,"fecha_siniestro_invalida,estado_vacio"
2913,24973,,5350.97,Rechazado,fecha_siniestro_invalida
2915,18974,,4.2349,Cerrado,fecha_siniestro_invalida
2916,3435,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2917,10227,,14318.74,Cerrado,fecha_siniestro_invalida
2918,1151,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2919,14747,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2920,15601,,7539.48,Abierto,fecha_siniestro_invalida
2921,8024,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2922,13360,,568.96,Abierto,fecha_siniestro_invalida
2923,12812,,9303.42,,"fecha_siniestro_invalida,estado_vacio"
2924,24782,,4.88726,Cerrado,fecha_siniestro_invalida
2925,19897,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2926,12223,,127.29,Cerrado,fecha_siniestro_invalida
2927,4153,,10642.29,Abierto,fecha_siniestro_invalida
2928,7039,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2929,16454,,8410.75,Rechazado,fecha_siniestro_invalida
2930,12839,,6298.0,,"fecha_siniestro_invalida,estado_vacio"
2931,14029,,13.35662,Rechazado,fecha_siniestro_invalida
2933,314,,5.24331,Abierto,fecha_siniestro_invalida
2934,4576,,4394.39,Cerrado,fecha_siniestro_invalida
2935,22511,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2937,15378,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2938,10709,,3219.37,Abierto,fecha_siniestro_invalida
2939,11677,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2940,17688,,12974.77,Rechazado,fecha_siniestro_invalida
2941,14196,,10900.06,,"fecha_siniestro_invalida,estado_vacio"
2943,213,,8998.13,,"fecha_siniestro_invalida,estado_vacio"
2944,12461,,8.54169,Abierto,fecha_siniestro_invalida
2945,20203,,884.96,,"fecha_siniestro_invalida,estado_vacio"
2946,6535,,14195.58,Rechazado,fecha_siniestro_invalida
2949,192,2025-09-03,9990.73,,estado_vacio
2950,3978,,14099.5,Abierto,fecha_siniestro_invalida
2951,24089,,10153.4,,"fecha_siniestro_invalida,estado_vacio"
2952,8819,,1140.52,Cerrado,fecha_siniestro_invalida
2953,22103,,8062.92,Cerrado,fecha_siniestro_invalida
2954,1306,,6575.93,Cerrado,fecha_siniestro_invalida
2955,5495,,9185.61,Rechazado,fecha_siniestro_invalida
2956,21726,,7.41886,Rechazado,fecha_siniestro_invalida
2957,17879,,1289.99,,"fecha_siniestro_invalida,estado_vacio"
2959,3668,,7.24968,Abierto,fecha_siniestro_invalida
2960,17917,,8169.85,Cerrado,fecha_siniestro_invalida
2961,21717,2025-08-17,,Abierto,monto_siniestro_invalido
2963,5414,,13.88078,Abierto,fecha_siniestro_invalida
2965,17469,,5909.33,Cerrado,fecha_siniestro_invalida
2966,8528,,3333.03,Cerrado,fecha_siniestro_invalida
2967,24571,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2968,12834,2025-09-14,7644.09,,estado_vacio
2969,18377,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
2970,24501,,932.75,,"fecha_siniestro_invalida,estado_vacio"
2971,21475,2025-06-05,1534.32,,estado_vacio
2972,2163,,12.60959,Abierto,fecha_siniestro_invalida
2973,5526,,10104.7,,"fecha_siniestro_invalida,estado_vacio"
2974,12947,,12578.78,Abierto,fecha_siniestro_invalida
2975,20707,2025-12-03,14143.34,,estado_vacio
2977,3636,,3418.67,,"fecha_siniestro_invalida,estado_vacio"
2978,16002,,3.91296,Abierto,fecha_siniestro_invalida
2979,22320,,13182.44,Cerrado,fecha_siniestro_invalida
2981,4055,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
2982,17721,2025-11-25,2800.19,,estado_vacio
2983,6014,2025-07-28,3.33949,,estado_vacio
2984,23677,,11206.83,Abierto,fecha_siniestro_invalida
2985,13199,,13.34263,Abierto,fecha_siniestro_invalida
2986,9112,,86245.0,Abierto,fecha_siniestro_invalida
2987,12498,,6005.74,,"fecha_siniestro_invalida,estado_vacio"
2988,4087,,14177.32,Rechazado,fecha_siniestro_invalida
2989,11057,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
2990,755,,3204.48,,"fecha_siniestro_invalida,estado_vacio"
2992,13628,,10243.1,Abierto,fecha_siniestro_invalida
2993,7625,,14655.52,,"fecha_siniestro_invalida,estado_vacio"
2994,16744,,618.19,Rechazado,fecha_siniestro_invalida
2995,17011,,2541.96,Abierto,fecha_siniestro_invalida
2996,2461,,854.8,,"fecha_siniestro_invalida,estado_vacio"
2997,1941,2025-11-22,6589.31,,estado_vacio
2998,1793,,6663.96,Cerrado,fecha_siniestro_invalida
2999,23553,,9237.49,Cerrado,fecha_siniestro_invalida
3000,8729,,8678.22,,"fecha_siniestro_invalida,estado_vacio"
3002,11675,,7.55222,,"fecha_siniestro_invalida,estado_vacio"
3003,15924,,3.91606,Cerrado,fecha_siniestro_invalida
3004,16110,,14818.54,Abierto,fecha_siniestro_invalida
3005,14268,,2.8112,Cerrado,fecha_siniestro_invalida
3006,23138,,1.23629,Abierto,fecha_siniestro_invalida
3007,22295,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3008,18810,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3009,23444,,706.51,,"fecha_siniestro_invalida,estado_vacio"
3010,25773,,12.09942,,"fecha_siniestro_invalida,estado_vacio"
3012,23196,2025-10-07,,Cerrado,monto_siniestro_invalido
3013,10144,,214.39,Abierto,fecha_siniestro_invalida
3015,13993,,3176.95,Cerrado,fecha_siniestro_invalida
3016,1304,,2.80311,Rechazado,fecha_siniestro_invalida
3017,23679,,6832.08,Abierto,fecha_siniestro_invalida
3018,18302,2026-01-14,,Abierto,monto_siniestro_invalido
3019,16196,,5676.5,Cerrado,fecha_siniestro_invalida
3020,15920,,9639.36,,"fecha_siniestro_invalida,estado_vacio"
3022,14740,,12504.0,,"fecha_siniestro_invalida,estado_vacio"
3023,14920,,13.42069,Cerrado,fecha_siniestro_invalida
3024,18872,,7.35049,,"fecha_siniestro_invalida,estado_vacio"
3025,25862,,8251.99,Abierto,fecha_siniestro_invalida
3026,6156,,11083.07,,"fecha_siniestro_invalida,estado_vacio"
3027,25899,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3029,6138,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3030,6637,,7434.46,,"fecha_siniestro_invalida,estado_vacio"
3031,23201,,6.39843,,"fecha_siniestro_invalida,estado_vacio"
3033,9852,,2884.45,,"fecha_siniestro_invalida,estado_vacio"
3034,25739,,13670.35,Rechazado,fecha_siniestro_invalida
3035,327,,3037.69,Abierto,fecha_siniestro_invalida
3036,9492,,11587.73,Rechazado,fecha_siniestro_invalida
3037,17700,,7034.89,Abierto,fecha_siniestro_invalida
3038,17850,,4.3206,Rechazado,fecha_siniestro_invalida
3039,2259,,7.42349,Rechazado,fecha_siniestro_invalida
3040,5798,,4691.08,Abierto,fecha_siniestro_invalida
3041,13292,,10237.62,,"fecha_siniestro_invalida,estado_vacio"
3042,126,,11654.76,Abierto,fecha_siniestro_invalida
3043,3099,,1.91039,Rechazado,fecha_siniestro_invalida
3044,1888,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3046,7062,,5945.27,Cerrado,fecha_siniestro_invalida
3047,18168,,294.48,Abierto,fecha_siniestro_invalida
3048,498,,13171.6,Abierto,fecha_siniestro_invalida
3049,23809,,4320.18,Cerrado,fecha_siniestro_invalida
3050,18418,2025-03-14,,Rechazado,monto_siniestro_invalido
3051,15387,,13708.19,Cerrado,fecha_siniestro_invalida
3052,25650,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3053,4322,2025-07-19,5305.78,,estado_vacio
3054,20673,,4789.43,Rechazado,fecha_siniestro_invalida
3055,13404,,9.19451,Cerrado,fecha_siniestro_invalida
3056,24661,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3057,24005,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3058,13765,2026-01-15,,Cerrado,monto_siniestro_invalido
3061,14526,,7375.21,Abierto,fecha_siniestro_invalida
3062,24613,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3063,5626,,909.39,Abierto,fecha_siniestro_invalida
3064,8212,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3065,9245,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3066,1126,,5440.37,Abierto,fecha_siniestro_invalida
3067,19498,,980.04,Abierto,fecha_siniestro_invalida
3068,23563,,7915.01,Abierto,fecha_siniestro_invalida
3069,4622,,12237.77,,"fecha_siniestro_invalida,estado_vacio"
3070,1611,,13.67259,Cerrado,fecha_siniestro_invalida
3071,443,,6934.85,Cerrado,fecha_siniestro_invalida
3073,9590,,5305.12,,"fecha_siniestro_invalida,estado_vacio"
3074,11480,,4873.25,Abierto,fecha_siniestro_invalida
3075,18513,,3915.77,Cerrado,fecha_siniestro_invalida
3076,24191,,8959.6,,"fecha_siniestro_invalida,estado_vacio"
3077,22059,,13463.42,,"fecha_siniestro_invalida,estado_vacio"
3078,1803,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3079,19314,2025-06-19,184.15,,estado_vacio
3080,24421,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3081,993,,14238.48,Abierto,fecha_siniestro_invalida
